2_002/1	
θ/2θ, °	Intensity, cps
20	317.392333984375
20.0200004577637	250.213134765625
20.0400009155273	292.589569091797
20.0599994659424	164.824325561523
20.0799999237061	227.211349487305
20.1000003814697	175.041946411133
20.1200008392334	163.276107788086
20.1399993896484	146.584732055664
20.1599998474121	199.103042602539
20.1800003051758	282.38916015625
20.2000007629395	263.431945800781
20.2199993133545	262.090393066406
20.2399997711182	127.791366577148
20.2600002288818	269.020477294922
20.2800006866455	77.3222808837891
20.2999992370605	165.573303222656
20.3199996948242	68.1372375488281
20.3400001525879	247.4931640625
20.3600006103516	156.511352539063
20.3799991607666	50.7348518371582
20.3999996185303	203.049789428711
20.4200000762939	47.8058395385742
20.4400005340576	163.921173095703
20.4599990844727	169.898178100586
20.4799995422363	153.497955322266
20.5	240.190170288086
20.5200004577637	90.1409912109375
20.5400009155273	169.168228149414
20.5599994659424	169.911743164063
20.5799999237061	191.813385009766
20.6000003814697	74.6356353759766
20.6200008392334	217.887802124023
20.6399993896484	107.793067932129
20.6599998474121	146.520355224609
20.6800003051758	146.937118530273
20.7000007629395	204.929992675781
20.7199993133545	207.85041809082
20.7399997711182	156.0908203125
20.7600002288818	189.03727722168
20.7800006866455	178.882446289063
20.7999992370605	137.350708007813
20.8199996948242	209.181381225586
20.8400001525879	181.110946655273
20.8600006103516	271.342041015625
20.8799991607666	233.037719726563
20.8999996185303	157.905563354492
20.9200000762939	126.583419799805
20.9400005340576	114.345039367676
20.9599990844727	145.473068237305
20.9799995422363	279.198547363281
21	155.534713745117
21.0200004577637	136.253936767578
21.0400009155273	233.6015625
21.0599994659424	173.830078125
21.0799999237061	225.218734741211
21.1000003814697	194.720489501953
21.1200008392334	167.759841918945
21.1399993896484	167.469360351563
21.1599998474121	296.131652832031
21.1800003051758	279.485290527344
21.2000007629395	181.537292480469
21.2199993133545	163.147750854492
21.2399997711182	203.12663269043
21.2600002288818	161.447082519531
21.2800006866455	29.5124683380127
21.2999992370605	93.753173828125
21.3199996948242	246.302749633789
21.3400001525879	185.769073486328
21.3600006103516	224.016494750977
21.3799991607666	57.7325439453125
21.3999996185303	210.311859130859
21.4200000762939	169.906234741211
21.4400005340576	267.826812744141
21.4599990844727	145.975616455078
21.4799995422363	84.1067123413086
21.5	110.106674194336
21.5200004577637	200.174072265625
21.5400009155273	247.277404785156
21.5599994659424	164.57600402832
21.5799999237061	210.824920654297
21.6000003814697	183.114776611328
21.6200008392334	207.756072998047
21.6399993896484	201.996429443359
21.6599998474121	186.657821655273
21.6800003051758	164.284484863281
21.7000007629395	79.2575302124023
21.7199993133545	135.346710205078
21.7399997711182	176.672775268555
