2_003/1	
θ/2θ, °	Intensity, cps
20	294.6689453125
20.0200004577637	226.031921386719
20.0400009155273	467.875122070313
20.0599994659424	433.269409179688
20.0799999237061	390.161193847656
20.1000003814697	348.285278320313
20.1200008392334	373.349365234375
20.1399993896484	290.979644775391
20.1599998474121	434.319610595703
20.1800003051758	313.688598632813
20.2000007629395	299.859069824219
20.2199993133545	354.317810058594
20.2399997711182	299.716247558594
20.2600002288818	368.627990722656
20.2800006866455	266.689086914063
20.2999992370605	314.225036621094
20.3199996948242	273.934356689453
20.3400001525879	257.408111572266
20.3600006103516	219.843185424805
20.3799991607666	290.421997070313
20.3999996185303	380.127044677734
20.4200000762939	386.924194335938
20.4400005340576	391.974304199219
20.4599990844727	331.447875976563
20.4799995422363	400.648620605469
20.5	359.910766601563
20.5200004577637	229.494400024414
20.5400009155273	186.865539550781
20.5599994659424	326.129821777344
20.5799999237061	219.900512695313
20.6000003814697	509.071563720703
20.6200008392334	370.714782714844
20.6399993896484	299.892669677734
20.6599998474121	403.178985595703
20.6800003051758	307.158050537109
20.7000007629395	270.429901123047
20.7199993133545	191.273254394531
20.7399997711182	287.489105224609
20.7600002288818	338.036407470703
20.7800006866455	532.848388671875
20.7999992370605	243.378829956055
20.8199996948242	351.138397216797
20.8400001525879	270.03515625
20.8600006103516	420.491943359375
20.8799991607666	354.068389892578
20.8999996185303	293.936248779297
20.9200000762939	276.571563720703
20.9400005340576	249.218978881836
20.9599990844727	180.268844604492
20.9799995422363	147.7265625
21	267.205444335938
21.0200004577637	358.379180908203
21.0400009155273	338.404510498047
21.0599994659424	352.239593505859
21.0799999237061	368.048950195313
21.1000003814697	366.126739501953
21.1200008392334	270.796203613281
21.1399993896484	473.150024414063
21.1599998474121	294.656219482422
21.1800003051758	413.7626953125
21.2000007629395	368.679779052734
21.2199993133545	345.460418701172
21.2399997711182	230.339538574219
21.2600002288818	417.084259033203
21.2800006866455	398.216766357422
21.2999992370605	179.444305419922
21.3199996948242	310.688507080078
21.3400001525879	370.569702148438
21.3600006103516	402.024169921875
21.3799991607666	257.420440673828
21.3999996185303	372.766387939453
