1_001/1	
θ/2θ, °	Intensity, cps
20	1025.64282226563
20.0200004577637	918.971130371094
20.0400009155273	815.369323730469
20.0599994659424	1069.916015625
20.0799999237061	782.437255859375
20.1000003814697	786.969421386719
20.1200008392334	794.761901855469
20.1399993896484	825.591857910156
20.1599998474121	769.835693359375
20.1800003051758	890.9345703125
20.2000007629395	711.543029785156
20.2199993133545	765.736206054688
20.2399997711182	743.161010742188
20.2600002288818	658.028991699219
20.2800006866455	848.0732421875
20.2999992370605	651.458862304688
20.3199996948242	941.437194824219
20.3400001525879	703.002075195313
20.3600006103516	782.354553222656
20.3799991607666	710.191833496094
20.3999996185303	667.521484375
20.4200000762939	766.279052734375
20.4400005340576	826.929138183594
20.4599990844727	859.091003417969
20.4799995422363	780.945007324219
20.5	784.213989257813
20.5200004577637	750.743408203125
20.5400009155273	799.541381835938
20.5599994659424	777.822570800781
20.5799999237061	948.083190917969
20.6000003814697	814.135803222656
20.6200008392334	746.255920410156
20.6399993896484	676.20068359375
20.6599998474121	948.360717773438
20.6800003051758	893.713684082031
20.7000007629395	833.896057128906
20.7199993133545	756.582641601563
20.7399997711182	768.759216308594
20.7600002288818	820.674865722656
20.7800006866455	804.566833496094
20.7999992370605	795.497863769531
20.8199996948242	772.872741699219
20.8400001525879	888.367309570313
20.8600006103516	803.572265625
20.8799991607666	821.774047851563
20.8999996185303	697.386413574219
20.9200000762939	799.114685058594
20.9400005340576	683.439575195313
20.9599990844727	789.617370605469
20.9799995422363	716.061584472656
21	812.756469726563
21.0200004577637	659.947937011719
21.0400009155273	816.826843261719
21.0599994659424	709.543334960938
21.0799999237061	860.092956542969
21.1000003814697	830.800537109375
21.1200008392334	624.831848144531
21.1399993896484	666.549682617188
21.1599998474121	773.034423828125
21.1800003051758	717.519653320313
21.2000007629395	648.421203613281
21.2199993133545	817.035888671875
21.2399997711182	863.678894042969
21.2600002288818	656.095947265625
21.2800006866455	752.195922851563
21.2999992370605	791.605590820313
21.3199996948242	753.406188964844
21.3400001525879	827.765747070313
21.3600006103516	773.61279296875
21.3799991607666	737.200256347656
21.3999996185303	732.677612304688
21.4200000762939	723.7626953125
21.4400005340576	832.034362792969
21.4599990844727	702.581176757813
21.4799995422363	1018.11663818359
21.5	779.27783203125
21.5200004577637	677.576721191406
21.5400009155273	853.837890625
21.5599994659424	848.962280273438
21.5799999237061	870.742980957031
21.6000003814697	818.243896484375
21.6200008392334	821.260681152344
21.6399993896484	638.309020996094
21.6599998474121	828.283508300781
21.6800003051758	731.694763183594
21.7000007629395	848.865844726563
21.7199993133545	673.231689453125
21.7399997711182	528.914489746094
21.7600002288818	622.430603027344
21.7800006866455	762.364562988281
21.7999992370605	680.871643066406
21.8199996948242	650.287414550781
21.8400001525879	730.747802734375
21.8600006103516	762.955993652344
21.8799991607666	798.943603515625
21.8999996185303	737.553527832031
21.9200000762939	903.508483886719
21.9400005340576	842.317504882813
21.9599990844727	834.749206542969
21.9799995422363	716.587280273438
22	730.439880371094
22.0200004577637	726.439331054688
22.0400009155273	775.58837890625
22.0599994659424	612.240417480469
22.0799999237061	848.529846191406
22.1000003814697	776.426696777344
22.1200008392334	845.782592773438
22.1399993896484	845.584533691406
22.1599998474121	883.5517578125
22.1800003051758	689.25927734375
22.2000007629395	783.189575195313
22.2199993133545	706.880920410156
22.2399997711182	769.49072265625
22.2600002288818	803.062255859375
22.2800006866455	855.767639160156
22.2999992370605	708.481567382813
22.3199996948242	817.565185546875
22.3400001525879	789.477111816406
22.3600006103516	934.274719238281
22.3799991607666	867.568542480469
22.3999996185303	733.72509765625
22.4200000762939	826.127197265625
22.4400005340576	858.920288085938
22.4599990844727	847.003540039063
22.4799995422363	843.5498046875
22.5	772.285888671875
22.5200004577637	806.7490234375
22.5400009155273	727.607543945313
22.5599994659424	671.135314941406
22.5799999237061	701.643188476563
22.6000003814697	690.903747558594
22.6200008392334	878.011352539063
22.6399993896484	745.177124023438
22.6599998474121	698.303344726563
22.6800003051758	883.660278320313
22.7000007629395	614.610412597656
22.7199993133545	838.747680664063
22.7399997711182	719.94921875
22.7600002288818	660.3427734375
22.7800006866455	876.14306640625
22.7999992370605	760.165710449219
22.8199996948242	754.35595703125
22.8400001525879	782.451965332031
22.8600006103516	764.697082519531
22.8799991607666	825.874877929688
22.8999996185303	936.736022949219
22.9200000762939	823.138244628906
22.9400005340576	1115.13330078125
22.9599990844727	1099.76745605469
22.9799995422363	1450.84008789063
23	1512.32177734375
23.0200004577637	1433.44213867188
23.0400009155273	1470.24743652344
23.0599994659424	1227.392578125
23.0799999237061	1068.77893066406
23.1000003814697	954.913513183594
23.1200008392334	820.465515136719
23.1399993896484	731.051391601563
23.1599998474121	624.845520019531
23.1800003051758	569.182250976563
23.2000007629395	823.402160644531
23.2199993133545	697.31640625
23.2399997711182	727.257751464844
23.2600002288818	771.017578125
23.2800006866455	564.021911621094
23.2999992370605	594.151123046875
23.3199996948242	741.802978515625
23.3400001525879	571.763488769531
23.3600006103516	688.630493164063
23.3799991607666	617.471923828125
23.3999996185303	611.427734375
23.4200000762939	613.566040039063
23.4400005340576	697.441833496094
23.4599990844727	714.088989257813
23.4799995422363	888.609802246094
23.5	505.5654296875
23.5200004577637	677.623352050781
23.5400009155273	728.235595703125
23.5599994659424	577.962524414063
23.5799999237061	600.900085449219
23.6000003814697	633.875183105469
23.6200008392334	581.022216796875
23.6399993896484	757.229736328125
23.6599998474121	609.224914550781
23.6800003051758	702.462463378906
23.7000007629395	672.147644042969
23.7199993133545	720.45751953125
23.7399997711182	533.164001464844
23.7600002288818	610.478393554688
23.7800006866455	749.687622070313
