1_001{1}	
2θ, °	Intensity, counts
30.7999992370605	28.6308422088623
30.8199996948242	18.6523666381836
30.8400001525879	28.9402465820313
30.8600006103516	27.2116565704346
30.8799991607666	19.5100860595703
30.8999996185303	21.4608249664307
30.9200000762939	20.7883930206299
30.9400005340576	26.7549896240234
30.9599990844727	31.7040176391602
30.9799995422363	16.1683101654053
31	27.0953102111816
31.0200004577637	22.9517879486084
31.0400009155273	34.9510383605957
31.0599994659424	24.1305389404297
31.0799999237061	35.4339447021484
31.1000003814697	40.6139945983887
31.1200008392334	9.72386837005615
31.1399993896484	29.6609668731689
31.1599998474121	43.9118919372559
31.1800003051758	33.3431205749512
31.2000007629395	23.3134708404541
31.2199993133545	23.2672176361084
31.2399997711182	28.2205810546875
31.2600002288818	26.6995944976807
31.2800006866455	35.0823936462402
31.2999992370605	28.6703395843506
31.3199996948242	34.2259864807129
31.3400001525879	28.3274459838867
31.3600006103516	24.956600189209
31.3799991607666	35.7943344116211
31.3999996185303	42.8433418273926
31.4200000762939	31.710994720459
31.4400005340576	25.8725337982178
31.4599990844727	33.9920463562012
31.4799995422363	24.7261981964111
31.5	33.4994201660156
31.5200004577637	30.8484268188477
31.5400009155273	48.3382415771484
31.5599994659424	45.7302627563477
31.5799999237061	42.0511283874512
31.6000003814697	38.3896789550781
31.6200008392334	51.7829360961914
31.6399993896484	75.6664352416992
31.6599998474121	112.110847473145
31.6800003051758	150.585464477539
31.7000007629395	221.437393188477
31.7199993133545	263.031372070313
31.7399997711182	336.973999023438
31.7600002288818	424.211730957031
31.7800006866455	410.412536621094
31.7999992370605	299.666656494141
31.8199996948242	260.339172363281
31.8400001525879	216.59635925293
31.8600006103516	189.097381591797
31.8799991607666	138.427337646484
31.8999996185303	100.352241516113
31.9200000762939	62.9816703796387
31.9400005340576	53.9740562438965
31.9599990844727	52.2635650634766
31.9799995422363	26.1323566436768
32	31.2619552612305
32.0200004577637	33.3005180358887
32.0400009155273	26.423713684082
32.060001373291	18.0133190155029
32.0800018310547	44.4908676147461
32.0999984741211	52.0858345031738
32.1199989318848	36.488208770752
32.1399993896484	24.8296508789063
32.1599998474121	25.0824108123779
32.1800003051758	13.6627807617188
32.2000007629395	21.0946960449219
32.2200012207031	21.9950923919678
32.2400016784668	45.0512962341309
32.2599983215332	37.0268669128418
32.2799987792969	43.3951606750488
32.2999992370605	38.2674255371094
32.3199996948242	22.1815662384033
32.3400001525879	29.397590637207
32.3600006103516	64.4766616821289
32.3800010681152	34.5059280395508
32.4000015258789	23.4799003601074
32.4199981689453	21.4121913909912
32.439998626709	40.5094032287598
32.4599990844727	30.2935695648193
32.4799995422363	29.7836151123047
32.5	37.8095626831055
32.5200004577637	31.6439304351807
32.5400009155273	30.6905860900879
32.560001373291	24.6708583831787
32.5800018310547	35.3193969726563
32.5999984741211	31.9060325622559
32.6199989318848	27.9729232788086
32.6399993896484	18.7990455627441
32.6599998474121	26.2175159454346
32.6800003051758	8.80199241638184
32.7000007629395	25.36643409729
32.7200012207031	27.4973278045654
32.7400016784668	37.8055458068848
32.7599983215332	44.2814140319824
32.7799987792969	28.0835857391357
32.7999992370605	16.4118385314941
32.8199996948242	19.1855335235596
32.8400001525879	39.2447929382324
32.8600006103516	39.6921081542969
32.8800010681152	35.8320617675781
32.9000015258789	26.3137645721436
32.9199981689453	24.5928173065186
32.939998626709	17.2678775787354
32.9599990844727	24.9734725952148
32.9799995422363	33.6444969177246
33	10.6000690460205
33.0200004577637	34.5387725830078
33.0400009155273	17.6431541442871
33.060001373291	31.4517364501953
33.0800018310547	6.33293151855469
33.0999984741211	26.6795406341553
33.1199989318848	17.493860244751
