1_003	
2θ, °	Intensity, counts
21.3600006103516	-7.07228517532349
21.3799991607666	-8.50177574157715
21.3999996185303	-7.89323282241821
21.4200000762939	6.20476150512695
21.4400005340576	17.9497661590576
21.4599990844727	-4.30211067199707
21.4799995422363	3.56895780563354
21.5	0.666330277919769
21.5200004577637	-12.2019443511963
21.5400009155273	-5.26916456222534
21.5599994659424	-1.48681354522705
21.5799999237061	2.5011727809906
21.6000003814697	9.92289924621582
21.6200008392334	-2.46215629577637
21.6399993896484	1.57868409156799
21.6599998474121	13.3175525665283
21.6800003051758	2.67869901657104
21.7000007629395	-3.28409075737
21.7199993133545	8.83625411987305
21.7399997711182	3.32421946525574
21.7600002288818	-8.63811588287354
21.7800006866455	21.3996887207031
21.7999992370605	11.1527996063232
21.8199996948242	5.02486896514893
21.8400001525879	5.84091663360596
21.8600006103516	0.202644884586334
21.8799991607666	30.139705657959
21.8999996185303	-7.19791269302368
21.9200000762939	-11.9673891067505
21.9400005340576	-12.2830562591553
21.9599990844727	-3.80463314056396
21.9799995422363	15.558536529541
22	8.41300201416016
22.0200004577637	-4.17670774459839
22.0400009155273	6.52420282363892
22.0599994659424	9.44644832611084
22.0799999237061	3.71583986282349
22.1000003814697	-0.818861782550812
22.1200008392334	6.16264772415161
22.1399993896484	10.3159427642822
22.1599998474121	4.5150728225708
22.1800003051758	-11.4690465927124
22.2000007629395	7.77152252197266
22.2199993133545	4.77511072158813
22.2399997711182	6.56353378295898
22.2600002288818	16.2694187164307
22.2800006866455	-1.32240772247314
22.2999992370605	-1.80132329463959
22.3199996948242	22.159969329834
22.3400001525879	-9.23923015594482
22.3600006103516	9.08046722412109
22.3799991607666	13.7476720809937
22.3999996185303	1.94834423065186
22.4200000762939	21.0051326751709
22.4400005340576	9.38827323913574
22.4599990844727	18.6586685180664
22.4799995422363	4.37558746337891
22.5	2.23380422592163
22.5200004577637	-2.99042773246765
22.5400009155273	8.82116031646729
22.5599994659424	-19.9190711975098
22.5799999237061	4.35982990264893
22.6000003814697	9.02970314025879
22.6200008392334	9.21298217773438
22.6399993896484	-12.128246307373
22.6599998474121	1.04137408733368
22.6800003051758	5.24646043777466
22.7000007629395	15.997576713562
22.7199993133545	49.4526710510254
22.7399997711182	91.8833999633789
22.7600002288818	65.7149353027344
22.7800006866455	1.37272107601166
22.7999992370605	5.39045858383179
22.8199996948242	10.9323101043701
22.8400001525879	19.7031707763672
22.8600006103516	22.1006336212158
22.8799991607666	35.3204078674316
22.8999996185303	35.0568237304688
22.9200000762939	43.5466995239258
22.9400005340576	64.0808639526367
22.9599990844727	98.2031936645508
22.9799995422363	91.4668579101563
23	84.6728057861328
23.0200004577637	72.8711318969727
23.0400009155273	41.179500579834
23.0599994659424	43.808536529541
23.0799999237061	17.1883430480957
23.1000003814697	36.1813659667969
23.1200008392334	13.2999153137207
23.1399993896484	-0.197801202535629
23.1599998474121	13.411452293396
23.1800003051758	7.21780395507813
23.2000007629395	27.1385402679443
23.2199993133545	23.8279113769531
23.2399997711182	28.2070541381836
23.2600002288818	-1.56793344020844
23.2800006866455	4.32419872283936
23.2999992370605	3.08155822753906
23.3199996948242	-0.364428460597992
23.3400001525879	7.4565863609314
23.3600006103516	-4.95290851593018
23.3799991607666	-16.2500591278076
23.3999996185303	-6.02674627304077
23.4200000762939	26.9133529663086
23.4400005340576	21.9442768096924
23.4599990844727	-0.970725238323212
23.4799995422363	18.6351261138916
23.5	-12.8275413513184
23.5200004577637	-7.57857227325439
23.5400009155273	-12.5545501708984
23.5599994659424	8.17672443389893
23.5799999237061	13.8626050949097
23.6000003814697	0.54824024438858
23.6200008392334	-3.65839457511902
23.6399993896484	17.0620460510254
23.6599998474121	-11.0358963012695
23.6800003051758	-6.99844026565552
23.7000007629395	6.56176376342773
23.7199993133545	-3.51358604431152
23.7399997711182	12.1006937026978
23.7600002288818	-10.5248384475708
23.7800006866455	2.28599238395691
23.7999992370605	-7.4240403175354
23.8199996948242	-3.89225935935974
23.8400001525879	-18.3224067687988
23.8600006103516	-2.68349599838257
23.8799991607666	9.59520149230957
23.8999996185303	-2.18213510513306
23.9200000762939	-3.93892335891724
23.9400005340576	10.838080406189
23.9599990844727	-0.250300526618958
23.9799995422363	-10.4679174423218
24	-9.62007236480713
24.0200004577637	3.53826355934143
24.0400009155273	7.60455513000488
24.0599994659424	-1.09170579910278
24.0799999237061	11.5532054901123
24.1000003814697	-5.70984363555908
24.1200008392334	7.37416458129883
24.1399993896484	4.40135335922241
24.1599998474121	14.9475679397583
24.1800003051758	19.0221309661865
24.2000007629395	-10.2732419967651
24.2199993133545	-24.236141204834
24.2399997711182	2.3312087059021
24.2600002288818	8.4389476776123
24.2800006866455	16.0781021118164
24.2999992370605	-14.1996650695801
24.3199996948242	4.63210344314575
24.3400001525879	19.4067077636719
24.3600006103516	19.6612701416016
24.3799991607666	5.1609091758728
24.3999996185303	15.7708215713501
24.4200000762939	16.7110462188721
24.4400005340576	15.4690036773682
24.4599990844727	-5.31667852401733
24.4799995422363	10.4060459136963
24.5	11.183253288269
24.5200004577637	15.0687236785889
24.5400009155273	7.21214818954468
24.5599994659424	21.636905670166
24.5799999237061	23.3777236938477
24.6000003814697	13.9944772720337
24.6200008392334	29.9419441223145
24.6399993896484	26.6907405853271
24.6599998474121	14.5994853973389
24.6800003051758	30.5676403045654
24.7000007629395	32.2247924804688
24.7199993133545	16.3441009521484
24.7399997711182	-4.8982195854187
24.7600002288818	20.665979385376
24.7800006866455	1.36926090717316
24.7999992370605	23.7290859222412
24.8199996948242	5.10963582992554
24.8400001525879	20.2794704437256
24.8600006103516	23.0239658355713
24.8799991607666	19.544979095459
24.8999996185303	41.5477447509766
24.9200000762939	43.4438056945801
24.9400005340576	51.5539093017578
24.9599990844727	74.5329132080078
24.9799995422363	89.2133407592773
25	194.345764160156
25.0200004577637	212.034576416016
25.0400009155273	287.735870361328
25.0599994659424	331.783050537109
25.0799999237061	411.479431152344
25.1000003814697	467.721618652344
25.1200008392334	548.158996582031
25.1399993896484	948.649475097656
25.1599998474121	2172.56372070313
25.1800003051758	5278.42578125
25.2000007629395	10210.33984375
25.2199993133545	7790.42919921875
25.2399997711182	4100.93359375
25.2600002288818	5206.67236328125
25.2800006866455	4560.70263671875
25.2999992370605	1679.32702636719
25.3199996948242	703.652160644531
25.3400001525879	440.673858642578
25.3600006103516	364.781494140625
25.3799991607666	238.299743652344
25.3999996185303	185.923629760742
25.4200000762939	153.658081054688
25.4400005340576	100.46053314209
25.4599990844727	66.8590316772461
25.4799995422363	70.4721832275391
25.5	29.2775459289551
25.5200004577637	81.6877975463867
25.5400009155273	47.4796142578125
25.5599994659424	34.2689476013184
25.5799999237061	17.6017932891846
25.6000003814697	38.7179946899414
25.6200008392334	34.3116760253906
25.6399993896484	39.0715827941895
25.6599998474121	23.5221729278564
25.6800003051758	11.3787269592285
25.7000007629395	14.1201810836792
25.7199993133545	32.8093490600586
25.7399997711182	25.8763332366943
25.7600002288818	30.7630615234375
25.7800006866455	38.4762916564941
25.7999992370605	18.0030841827393
25.8199996948242	34.7458152770996
25.8400001525879	27.1099681854248
25.8600006103516	19.8633613586426
25.8799991607666	6.59416961669922
25.8999996185303	31.3976993560791
25.9200000762939	28.9676895141602
25.9400005340576	13.4648599624634
25.9599990844727	17.6319923400879
25.9799995422363	13.8813409805298
26	37.2101287841797
26.0200004577637	20.9004402160645
26.0400009155273	9.77752304077148
26.0599994659424	10.8135185241699
26.0799999237061	18.8999347686768
26.1000003814697	33.945972442627
26.1200008392334	5.386061668396
26.1399993896484	13.0467166900635
26.1599998474121	22.1353740692139
26.1800003051758	3.88385319709778
26.2000007629395	12.497200012207
26.2199993133545	27.1904354095459
26.2399997711182	17.4044647216797
26.2600002288818	-7.81673002243042
26.2800006866455	10.4175825119019
26.2999992370605	-4.90003538131714
26.3199996948242	24.0293865203857
26.3400001525879	7.70303392410278
26.3600006103516	-16.3050441741943
26.3799991607666	13.6843061447144
26.3999996185303	24.8579368591309
26.4200000762939	-0.401904761791229
26.4400005340576	6.80627059936523
26.4599990844727	17.506103515625
26.4799995422363	-0.64182448387146
26.5	5.84312772750854
26.5200004577637	23.5590267181396
26.5400009155273	20.5732555389404
26.5599994659424	-6.54126739501953
26.5799999237061	3.56885457038879
26.6000003814697	-9.06340408325195
26.6200008392334	0.294806629419327
26.6399993896484	31.5244197845459
26.6599998474121	-3.44906687736511
26.6800003051758	-24.9563007354736
26.7000007629395	15.5898303985596
26.7199993133545	-2.12729096412659
26.7399997711182	11.2530822753906
